#{"t_start": 1733087430.6528745, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
345.0,511,16183.824758
105.0,258,16185.605619
295.0,513,16189.149009
195.0,381,16191.820163
435.0,596,16195.918236
340.0,446,16198.97796
405.0,593,16203.053202
315.0,461,16206.243793
315.0,419,16209.115218
450.0,540,16212.857953
120.0,383,16215.520908
315.0,494,16218.932872
330.0,489,16222.301263
95.0,272,16224.182112
470.0,643,16228.607902
295.0,484,16231.963235
330.0,512,16235.469615
240.0,429,16238.399683
105.0,271,16240.267527
320.0,448,16243.35975
155.0,298,16245.39736
300.0,493,16248.779554
420.0,535,16252.449716
450.0,580,16256.418123
465.0,617,16260.630125
470.0,606,16264.796355
315.0,455,16267.919174
240.0,688,16272.639676
500.0,608,16276.792416
465.0,555,16280.575644
315.0,490,16283.945351
555.0,948,16290.382517
420.0,521,16293.937938
470.0,638,16298.308945
495.0,615,16302.498851
420.0,563,16306.368601
320.0,500,16309.806357
405.0,605,16313.945659
315.0,502,16317.397137
320.0,453,16320.502172
150.0,295,16322.533777
315.0,452,16325.649397
240.0,459,16328.818524
135.0,277,16330.718426
390.0,575,16334.702802
455.0,594,16338.797569
330.0,490,16342.205208
420.0,506,16345.719464
135.0,282,16347.688699
520.0,596,16351.821936
420.0,702,16356.659743
120.0,281,16358.597256
495.0,677,16363.289906
365.0,544,16367.052345
450.0,808,16372.634322
495.0,638,16377.037674
365.0,467,16380.280602
380.0,573,16384.22804
575.0,1153,16392.153947
185.0,347,16394.571955
450.0,635,16398.977702
470.0,577,16402.967771
365.0,710,16407.885161
450.0,570,16411.81243
240.0,449,16414.906314
545.0,830,16420.611948
315.0,516,16424.177114
240.0,381,16426.805583
125.0,281,16428.740603
425.0,536,16432.413591
670.0,597,16436.51853
390.0,553,16440.291433
395.0,563,16444.120554
775.0,1109,16451.644498
470.0,597,16455.722105
420.0,533,16459.364995
255.0,464,16462.544245
345.0,476,16465.816
635.0,1073,16473.145816
315.0,512,16476.650984
420.0,809,16482.161608
530.0,623,16486.414362
395.0,612,16490.581844
365.0,589,16494.597028
95.0,289,16496.57826
125.0,270,16498.436884
380.0,558,16502.233884
605.0,1128,16509.921175
185.0,366,16512.439132
580.0,976,16519.08648
525.0,605,16523.209944
500.0,647,16527.628249
285.0,493,16530.994946
625.0,864,16536.8836
315.0,517,16540.417958
475.0,679,16545.062869
350.0,508,16548.529495
225.0,493,16551.901314
425.0,587,16555.927625
495.0,671,16560.51175
470.0,647,16564.929103
440.0,615,16569.12663
525.0,566,16572.997146
525.0,918,16579.241518
155.0,297,16581.271528
125.0,272,16583.13562
495.0,692,16587.867582
330.0,518,16591.418167
345.0,512,16594.910391
470.0,587,16598.911063
470.0,622,16603.139155
495.0,586,16607.156333
515.0,667,16611.67733
345.0,500,16615.102039
420.0,700,16619.90046
95.0,265,16621.731587
315.0,425,16624.643961
440.0,654,16629.114755
215.0,368,16631.644792
595.0,811,16637.179271
365.0,470,16640.412782
525.0,578,16644.372722
470.0,585,16648.370322
315.0,440,16651.391652
540.0,824,16657.021013
120.0,291,16659.022504
405.0,616,16663.237781
425.0,539,16666.940584
565.0,930,16673.279076
330.0,408,16676.089635
465.0,613,16680.309153
345.0,513,16683.821057
320.0,451,16686.912151
465.0,605,16691.053004
395.0,623,16695.340807
495.0,573,16699.2339
450.0,586,16703.198522
340.0,687,16707.894356
495.0,585,16711.897276
470.0,585,16715.919306
500.0,849,16721.701334
555.0,892,16727.794806
575.0,1120,16735.440331
320.0,484,16738.752217
450.0,549,16742.499336
425.0,671,16747.093829
90.0,279,16749.018729
560.0,891,16755.087884
500.0,651,16759.548395
600.0,792,16764.95265
495.0,645,16769.350324
470.0,573,16773.29232
135.0,286,16775.248716
345.0,505,16778.704349
505.0,636,16783.05991
345.0,617,16787.299473
495.0,685,16791.98337
420.0,549,16795.728402
135.0,279,16797.658979
425.0,567,16801.54372
510.0,841,16807.272353
405.0,610,16811.437397
315.0,486,16814.772765
555.0,1203,16822.975793
345.0,540,16826.685391
315.0,500,16830.100664
315.0,437,16833.095196
315.0,582,16837.088675
515.0,556,16840.917084
285.0,588,16844.963953
215.0,461,16848.155148
495.0,860,16854.037226
395.0,559,16857.861875
120.0,299,16859.924311
285.0,438,16862.933771
505.0,966,16869.534494
425.0,620,16873.787399
425.0,623,16878.06076
530.0,793,16883.485698
330.0,510,16886.99469
435.0,598,16891.078672
390.0,656,16895.56162
345.0,509,16899.058322
225.0,378,16901.645195
315.0,528,16905.264055
315.0,616,16909.475517
210.0,382,16912.085714
550.0,1071,16919.396976
330.0,509,16922.882123
495.0,727,16927.858834
345.0,536,16931.522125
135.0,299,16933.57113
260.0,368,16936.08628
370.0,514,16939.592048
340.0,631,16943.898338
315.0,418,16946.775643
405.0,593,16950.830687
330.0,479,16954.124795
200.0,365,16956.617907
465.0,745,16961.721613
440.0,689,16966.423181
170.0,363,16968.932724
210.0,418,16971.818046
375.0,567,16975.702595
390.0,564,16979.560772
155.0,262,16981.367634
435.0,583,16985.366683
440.0,615,16989.561207
315.0,474,16992.828464
345.0,515,16996.359717
315.0,476,16999.628443
315.0,453,17002.736259
520.0,647,17007.178652
425.0,844,17012.941679
60.0,271,17014.790275
540.0,815,17020.365126
95.0,268,17022.212958
205.0,301,17024.275858
240.0,389,17026.967872
85.0,262,17028.756835
330.0,523,17032.350125
240.0,594,17036.409069
300.0,672,17040.995743
60.0,275,17042.887126
240.0,405,17045.646175
260.0,422,17048.547369
470.0,593,17052.612937
170.0,450,17055.713326
470.0,605,17059.850768
320.0,565,17063.721621
515.0,664,17068.279118
560.0,975,17074.918613
195.0,353,17077.341123
545.0,545,17081.070613
235.0,532,17084.718502
540.0,949,17091.205957
560.0,806,17096.710653
135.0,278,17098.633026
560.0,928,17104.969443
355.0,523,17108.547215
85.0,269,17110.414541
320.0,528,17114.029346
450.0,540,17117.738119
345.0,496,17121.143016
455.0,588,17125.188201
260.0,387,17127.839678
315.0,575,17131.786074
470.0,606,17135.962365
420.0,557,17139.775121
520.0,599,17143.88219
470.0,642,17148.266031
75.0,275,17150.164801
520.0,637,17154.51498
470.0,607,17158.686741
310.0,544,17162.427868
315.0,427,17165.362003
240.0,465,17168.550244
450.0,697,17173.327021
365.0,654,17177.813462
420.0,513,17181.327565
450.0,573,17185.250351
320.0,597,17189.325559
280.0,562,17193.186363
460.0,581,17197.156159
355.0,671,17201.757408
375.0,709,17206.612336
215.0,451,17209.728419
450.0,573,17213.65443
315.0,501,17217.090733
450.0,635,17221.447971
450.0,656,17225.960268
315.0,516,17229.53401
80.0,268,17231.392049
35.0,269,17233.252983
245.0,473,17236.551827
240.0,420,17239.444675
315.0,479,17242.717129
725.0,605,17246.898275
315.0,498,17250.315596
440.0,758,17255.539749
345.0,455,17258.677404
365.0,562,17262.555813
440.0,672,17267.193467
210.0,383,17269.857596
530.0,886,17275.942334
395.0,551,17279.753736
315.0,429,17282.72901
405.0,555,17286.582253
125.0,291,17288.597616
495.0,589,17292.646133
95.0,287,17294.636974
135.0,276,17296.550145
450.0,621,17300.810162
330.0,477,17304.080765
105.0,277,17305.991836
225.0,381,17308.637824
320.0,477,17311.920541
345.0,539,17315.634956
290.0,517,17319.198584
135.0,286,17321.166281
465.0,665,17325.747592
225.0,393,17328.449181
85.0,293,17330.483146
380.0,561,17334.34985
360.0,548,17338.126817
50.0,263,17339.952558
465.0,611,17344.172565
80.0,271,17346.041031
380.0,609,17350.242495
320.0,467,17353.463023
315.0,579,17357.437016
330.0,473,17360.733151
470.0,584,17364.76426
240.0,360,17367.246241
405.0,604,17371.424649
315.0,596,17375.531249
410.0,618,17379.755903
330.0,459,17382.870714
395.0,603,17387.046201
520.0,519,17390.613186
210.0,363,17393.124379
230.0,363,17395.650053
230.0,543,17399.424633
425.0,626,17403.713232
190.0,368,17406.239007
440.0,563,17410.123091
635.0,616,17414.368885
320.0,462,17417.54011
465.0,670,17422.155449
110.0,267,17424.000916
315.0,426,17426.93815
345.0,564,17430.823402
320.0,507,17434.323651
440.0,613,17438.528009
425.0,650,17443.011441
320.0,472,17446.257895
450.0,592,17450.329229
295.0,518,17453.896344
430.0,537,17457.592259
640.0,630,17461.92331
185.0,354,17464.350768
150.0,282,17466.306547
500.0,895,17472.442516
395.0,558,17476.271525
420.0,533,17479.934727
320.0,464,17483.129237
550.0,629,17487.477984
320.0,508,17490.962393
495.0,700,17495.739537
135.0,287,17497.713428
540.0,1024,17504.714325
505.0,689,17509.446531
315.0,487,17512.77256
165.0,368,17515.290501
525.0,682,17519.973675
125.0,286,17521.918273
240.0,403,17524.698024
315.0,457,17527.834069
495.0,588,17531.878709
560.0,828,17537.565604
395.0,564,17541.464702
450.0,603,17545.62116
495.0,691,17550.390929
765.0,1181,17558.443183
420.0,557,17562.261492
450.0,598,17566.378129
470.0,590,17570.41883
315.0,445,17573.488949
315.0,488,17576.851232
260.0,406,17579.639563
365.0,520,17583.212025
360.0,557,17587.040544
345.0,428,17589.974482
345.0,598,17594.09727
420.0,533,17597.76986
465.0,684,17602.497941
330.0,491,17605.886276
550.0,905,17612.112943
315.0,724,17617.087069
315.0,487,17620.456068
390.0,605,17624.620238
330.0,522,17628.228803
315.0,509,17631.728813
330.0,480,17635.020599
315.0,503,17638.472877
665.0,628,17642.811208
315.0,426,17645.738896
315.0,500,17649.194221
450.0,635,17653.562628
465.0,624,17657.863306
105.0,273,17659.741791
415.0,613,17663.946846
460.0,616,17668.189338
470.0,622,17672.479124
570.0,918,17678.771712
285.0,478,17682.072077
780.0,1150,17689.940334
95.0,265,17691.789859
395.0,588,17695.841053
345.0,519,17699.417842
420.0,571,17703.353235
345.0,582,17707.377904
290.0,464,17710.598922
575.0,1094,17718.089434
395.0,603,17722.248617
85.0,273,17724.131711
215.0,381,17726.754659
390.0,617,17731.007585
480.0,600,17735.132683
345.0,471,17738.376102
470.0,638,17742.757427
470.0,594,17746.83285
320.0,528,17750.450591
420.0,548,17754.203964
785.0,1092,17761.673955
315.0,471,17764.914632
465.0,623,17769.197583
520.0,595,17773.280031
210.0,416,17776.141191
115.0,301,17778.213011
225.0,368,17780.76066
210.0,388,17783.432106
120.0,277,17785.341811
240.0,455,17788.483941
320.0,475,17791.758214
300.0,500,17795.212174
425.0,606,17799.405461
570.0,959,17806.004328
240.0,404,17808.782416
525.0,683,17813.469154
435.0,536,17817.168632
390.0,629,17821.494227
650.0,626,17825.814201
470.0,601,17829.980342
420.0,555,17833.77111
125.0,271,17835.649746
435.0,595,17839.767129
260.0,393,17842.46297
425.0,532,17846.129802
315.0,509,17849.63429
345.0,513,17853.192735
110.0,316,17855.378276
350.0,576,17859.360339
55.0,261,17861.150228
575.0,1013,17868.089157
360.0,594,17872.188933
470.0,726,17877.168236
425.0,560,17881.028345
290.0,519,17884.609424
185.0,302,17886.701875
155.0,293,17888.735924
450.0,727,17893.72916
475.0,639,17898.136354
185.0,501,17901.584141
485.0,594,17905.679918
365.0,471,17908.933323
240.0,386,17911.593129
80.0,264,17913.415421
455.0,570,17917.341564
320.0,496,17920.753645
320.0,505,17924.210839
330.0,479,17927.517698
530.0,735,17932.560801
160.0,355,17935.005776
320.0,500,17938.455051
495.0,592,17942.513907
470.0,591,17946.522114
320.0,454,17949.64185
470.0,631,17953.997263
215.0,367,17956.5294
425.0,566,17960.41173
290.0,497,17963.84357
160.0,293,17965.863225
315.0,509,17969.365931
120.0,278,17971.293487
135.0,297,17973.335954
435.0,610,17977.517717
115.0,298,17979.593216
195.0,419,17982.476706
420.0,571,17986.394953
440.0,601,17990.542285
85.0,281,17992.470386
470.0,658,17996.984175
470.0,573,18000.918371
315.0,484,18004.237695
575.0,811,18009.802323
210.0,372,18012.352273
330.0,530,18016.013636
195.0,367,18018.555492
470.0,595,18022.613142
425.0,620,18026.909935
105.0,267,18028.764435
240.0,478,18032.09932
530.0,869,18038.100851
435.0,551,18041.914026
315.0,489,18045.296193
495.0,979,18052.097552
435.0,609,18056.309394
515.0,847,18062.170844
390.0,615,18066.434769
395.0,612,18070.689765
320.0,431,18073.695274
315.0,496,18077.149347
315.0,498,18080.631612
435.0,555,18084.458988
320.0,433,18087.47377
425.0,586,18091.534872
540.0,810,18097.16196
495.0,726,18102.193235
225.0,461,18105.370561
405.0,558,18109.217622
470.0,579,18113.18243
285.0,602,18117.310067
470.0,647,18121.767708
515.0,568,18125.65721
315.0,490,18128.997657
555.0,876,18135.012902
470.0,641,18139.432191
650.0,648,18143.879604
240.0,457,18147.007403
560.0,814,18152.559076
285.0,588,18156.5967
455.0,655,18161.126844
125.0,279,18163.059697
425.0,540,18166.770183
240.0,398,18169.517478
125.0,287,18171.51606
555.0,716,18176.437345
330.0,467,18179.659098
210.0,355,18182.130774
330.0,441,18185.203168
555.0,850,18191.064157
240.0,389,18193.783693
735.0,1073,18201.227592
345.0,506,18204.727621
370.0,651,18209.259158
210.0,451,18212.410238
120.0,284,18214.378267
470.0,567,18218.346301
420.0,512,18221.890707
320.0,607,18226.040471
320.0,509,18229.557374
105.0,261,18231.358824
470.0,597,18235.437849
550.0,920,18241.737565
540.0,837,18247.469208
500.0,642,18251.900069
315.0,479,18255.201113
260.0,390,18257.885748
390.0,613,18262.087713
440.0,626,18266.399737
450.0,592,18270.460082
475.0,655,18274.956536
330.0,446,18278.01237
240.0,375,18280.602661
495.0,684,18285.295514
230.0,478,18288.579014
415.0,649,18293.061443
390.0,559,18296.880405
315.0,502,18300.334371
695.0,686,18305.021726
390.0,572,18308.957246
520.0,593,18313.053662
315.0,491,18316.413447
330.0,455,18319.553439
525.0,835,18325.278376
125.0,276,18327.184937
435.0,554,18330.98636
330.0,502,18334.448484
470.0,601,18338.569613
255.0,455,18341.712005
375.0,790,18347.119874
495.0,634,18351.471085
345.0,466,18354.669639
420.0,711,18359.531562
640.0,580,18363.512093
415.0,670,18368.108293
120.0,273,18369.979916
150.0,286,18371.944305
495.0,779,18377.289469
550.0,664,18381.837822
485.0,674,18386.46578
320.0,504,18389.932417
345.0,456,18393.073644
210.0,356,18395.531114
135.0,280,18397.46708
565.0,880,18403.487522
125.0,291,18405.484616
125.0,286,18407.472497
70.0,277,18409.384526
470.0,586,18413.421257
470.0,715,18418.309975
495.0,831,18424.004589
520.0,649,18428.44993
320.0,552,18432.261964
240.0,467,18435.468752
470.0,575,18439.435923
420.0,565,18443.332744
420.0,601,18447.512921
620.0,690,18452.306122
525.0,613,18456.552352
225.0,449,18459.652348
570.0,715,18464.616305
185.0,353,18467.068177
470.0,586,18471.136987
320.0,452,18474.278809
320.0,476,18477.578044
150.0,355,18480.046766
315.0,446,18483.130542
505.0,696,18487.955094
315.0,432,18490.963355
415.0,674,18495.6369
240.0,370,18498.211083
450.0,557,18502.084457
495.0,615,18506.360559
285.0,545,18510.133128
470.0,581,18514.183226
155.0,293,18516.215843
495.0,600,18520.385488
240.0,430,18523.380851
520.0,696,18528.207793
320.0,451,18531.347159
195.0,339,18533.711977
450.0,588,18537.791396
345.0,465,18541.021595
105.0,284,18542.996911
245.0,470,18546.25378
530.0,636,18550.649018
95.0,263,18552.466134
345.0,561,18556.369101
695.0,783,18561.781565
420.0,565,18565.744466
210.0,357,18568.224688
590.0,733,18573.311765
315.0,442,18576.402555
420.0,571,18580.36668
450.0,862,18586.344724
725.0,647,18590.83921
390.0,821,18596.544609
585.0,816,18602.209656
315.0,438,18605.236583
315.0,429,18608.237752
390.0,542,18612.006305
140.0,271,18613.903112
470.0,569,18617.841635
470.0,564,18621.761371
450.0,587,18625.854009
405.0,543,18629.638424
525.0,916,18635.988525
180.0,366,18638.532465
315.0,424,18641.48911
405.0,572,18645.457961
495.0,731,18650.5019
555.0,778,18655.862855
420.0,530,18659.554195
365.0,483,18662.912786
450.0,587,18666.97206
500.0,651,18671.477855
510.0,599,18675.654936
240.0,379,18678.303289
485.0,600,18682.461327
530.0,808,18688.065717
260.0,422,18690.990735
500.0,697,18695.791215
450.0,583,18699.815574
485.0,605,18703.980565
365.0,563,18707.863822
525.0,662,18712.440472
485.0,683,18717.123068
320.0,512,18720.661127
515.0,628,18725.001213
435.0,576,18728.987869
110.0,281,18730.960854
470.0,582,18734.982093
470.0,574,18738.983993
540.0,869,18744.998985
365.0,523,18748.612067
760.0,1039,18755.737984
495.0,641,18760.175004
395.0,627,18764.466119
365.0,660,18768.987763
315.0,440,18772.025844
240.0,394,18774.75126
315.0,477,18778.039017
530.0,818,18783.66369
420.0,569,18787.588704
210.0,358,18790.049998
560.0,935,18796.460642
565.0,1033,18803.535
555.0,1051,18810.706567
395.0,641,18815.091985
495.0,587,18819.124267
465.0,563,18823.000742
365.0,519,18826.588558
395.0,551,18830.351345
240.0,410,18833.19238
240.0,392,18835.895679
470.0,604,18840.050376
470.0,591,18844.139264
530.0,608,18848.313655
510.0,712,18853.212839
195.0,344,18855.577484
420.0,527,18859.175204
330.0,525,18862.815006
470.0,580,18866.807181
450.0,606,18870.959654
345.0,447,18874.03066
320.0,499,18877.471103
330.0,491,18880.853039
125.0,292,18882.86432
230.0,370,18885.433102
260.0,355,18887.894846
285.0,487,18891.247172
585.0,720,18896.215359
210.0,370,18898.781423
525.0,638,18903.161781
470.0,568,18907.079612
315.0,460,18910.256138
495.0,678,18914.918131
525.0,633,18919.270494
365.0,530,18922.925033
320.0,559,18926.765031
525.0,636,18931.15126
435.0,590,18935.203079
525.0,627,18939.543658
370.0,592,18943.603112
515.0,696,18948.399078
435.0,582,18952.408894
315.0,487,18955.770164
670.0,605,18959.942034
170.0,384,18962.597777
330.0,473,18965.847412
135.0,274,18967.756291
315.0,426,18970.689272
515.0,659,18975.235963
345.0,546,18979.008416
535.0,674,18983.624267
605.0,840,18989.412575
315.0,413,18992.242979
540.0,665,18996.830382
485.0,598,19000.934439
330.0,465,19004.136387
215.0,365,19006.683768
320.0,427,19009.604057
155.0,355,19012.064419
395.0,594,19016.158458
405.0,564,19020.028061
320.0,491,19023.400197
470.0,636,19027.771765
475.0,720,19032.718161
520.0,884,19038.808755
395.0,619,19043.083152
320.0,478,19046.390379
215.0,356,19048.855371
135.0,293,19050.87555
315.0,593,19054.970376
470.0,605,19059.138902
120.0,269,19061.015351
45.0,278,19062.92386
555.0,929,19069.311361
345.0,468,19072.517282
315.0,437,19075.546317
185.0,402,19078.318229
420.0,520,19081.884949
345.0,510,19085.41681
405.0,567,19089.296266
465.0,614,19093.535352
435.0,598,19097.648631
405.0,608,19101.828946
470.0,648,19106.293628
170.0,400,19109.07058
315.0,441,19112.126575
470.0,655,19116.656996
330.0,522,19120.273188
390.0,605,19124.450628
505.0,659,19128.996419
425.0,554,19132.814364
470.0,610,19137.044648
185.0,355,19139.50715
330.0,595,19143.595326
575.0,1191,19151.788584
525.0,958,19158.388261
610.0,967,19165.020864
530.0,672,19169.660819
420.0,528,19173.31633
315.0,413,19176.193525
540.0,956,19182.777775
35.0,270,19184.630218
330.0,442,19187.695694
405.0,559,19191.539063
470.0,580,19195.557505
495.0,820,19201.200501
310.0,485,19204.563459
475.0,601,19208.726061
380.0,847,19214.546685
670.0,610,19218.749367
425.0,692,19223.517438
150.0,282,19225.479817
545.0,1133,19233.268846
440.0,863,19239.220826
365.0,453,19242.348197
450.0,573,19246.280409
470.0,575,19250.26895
740.0,959,19256.896241
570.0,616,19261.173207
410.0,576,19265.140611
470.0,591,19269.21175
450.0,604,19273.383494
420.0,544,19277.117344
390.0,595,19281.209165
420.0,527,19284.864588
95.0,264,19286.6904
245.0,433,19289.677092
315.0,587,19293.726086
170.0,394,19296.443429
470.0,571,19300.412975
575.0,856,19306.323407
420.0,561,19310.198842
525.0,597,19314.330118
530.0,629,19318.680802
75.0,277,19320.599996
310.0,608,19324.797212
110.0,263,19326.628944
435.0,565,19330.506616
435.0,547,19334.298587
470.0,577,19338.281631
450.0,607,19342.479976
165.0,390,19345.175687
320.0,431,19348.172158
445.0,640,19352.607897
565.0,808,19358.177662
520.0,649,19362.56915
420.0,795,19368.039574
320.0,638,19372.42195
905.0,1134,19380.200579
675.0,585,19384.230286
370.0,549,19388.037141
315.0,408,19390.852193
450.0,664,19395.440059
120.0,264,19397.266224
495.0,638,19401.658631
450.0,592,19405.748024
225.0,499,19409.211939
470.0,551,19413.00651
345.0,445,19416.07357
725.0,894,19422.221248
345.0,435,19425.241699
470.0,578,19429.254419
320.0,437,19432.267084
470.0,580,19436.277709
525.0,600,19440.414412
110.0,308,19442.544208
350.0,683,19447.276312
315.0,546,19451.037812
450.0,564,19454.919872
315.0,498,19458.368924
670.0,643,19462.772021
330.0,648,19467.233046
495.0,570,19471.175436
315.0,444,19474.23247
315.0,409,19477.051101
240.0,373,19479.631965
515.0,619,19483.904844
330.0,419,19486.811793
320.0,452,19489.948487
495.0,651,19494.456047
390.0,802,19499.957682
135.0,272,19501.832784
195.0,361,19504.333585
520.0,573,19508.312098
240.0,397,19511.052286
420.0,636,19515.423994
345.0,446,19518.49488
420.0,628,19522.847528
320.0,430,19525.828169
125.0,283,19527.789306
435.0,538,19531.492573
465.0,514,19535.045115
420.0,506,19538.500023
315.0,408,19541.330226
555.0,640,19545.767044
285.0,411,19548.603685
230.0,374,19551.186804
470.0,561,19555.082477
145.0,328,19557.344213
330.0,442,19560.391159
330.0,445,19563.462147
495.0,583,19567.494956
470.0,586,19571.461855
330.0,433,19574.389112
420.0,546,19578.07937
330.0,448,19581.128685
545.0,511,19584.601972
330.0,478,19587.858155
450.0,627,19592.06601
80.0,266,19593.876414
470.0,624,19598.111422
315.0,435,19601.075433
180.0,332,19603.326696
320.0,468,19606.513281
345.0,446,19609.545519
315.0,432,19612.525807
470.0,552,19616.33404
390.0,536,19619.993277
450.0,580,19623.948859
320.0,436,19626.947321
580.0,887,19633.029451
450.0,545,19636.775633
375.0,545,19640.53913
520.0,588,19644.592229
315.0,413,19647.459054
585.0,794,19652.853663
530.0,815,19658.417762
450.0,550,19662.170715
365.0,627,19666.458088
435.0,604,19670.612564
330.0,414,19673.455326
495.0,682,19678.125612
430.0,750,19683.248716
565.0,939,19689.662291
90.0,275,19691.565769
470.0,564,19695.438727
330.0,544,19699.17304
380.0,610,19703.371197
425.0,539,19707.053874
465.0,669,19711.649912
390.0,599,19715.742829
350.0,515,19719.301801
320.0,499,19722.734165
385.0,572,19726.651376
105.0,277,19728.553385
315.0,464,19731.740999
150.0,281,19733.663952
505.0,676,19738.288766
135.0,281,19740.243849
570.0,854,19746.083897
240.0,350,19748.507713
330.0,512,19752.037196
320.0,516,19755.585446
315.0,507,19759.040716
555.0,1344,19768.220161
585.0,823,19773.859975
80.0,269,19775.700741
315.0,451,19778.80836
330.0,517,19782.365087
540.0,1011,19789.297613
210.0,356,19791.745249
540.0,804,19797.24251
315.0,447,19800.319919
460.0,600,19804.445739
510.0,829,19810.103667
425.0,618,19814.359099
195.0,346,19816.735948
320.0,522,19820.34694
360.0,548,19824.104887
465.0,587,19828.127833
440.0,723,19833.122324
345.0,648,19837.589913
505.0,862,19843.579943
90.0,273,19845.474599
120.0,261,19847.291769
345.0,515,19850.841718
435.0,596,19854.920304
465.0,610,19859.119308
465.0,605,19863.285042
575.0,849,19869.09001
95.0,264,19870.90088
215.0,382,19873.509561
555.0,819,19879.12226
390.0,603,19883.270266
170.0,302,19885.336002
425.0,551,19889.138123
120.0,277,19891.026263
530.0,579,19895.005181
240.0,394,19897.715183
440.0,613,19901.919237
360.0,598,19906.014269
470.0,627,19910.319122
465.0,661,19914.85811
365.0,520,19918.441817
315.0,459,19921.595638
180.0,367,19924.126405
450.0,579,19928.10862
105.0,272,19929.981502
315.0,500,19933.418303
470.0,574,19937.35453
430.0,531,19941.001894
540.0,661,19945.527616
255.0,449,19948.610135
470.0,640,19953.002998
525.0,658,19957.530402
425.0,626,19961.823579
495.0,584,19965.860142
405.0,594,19969.988494
315.0,491,19973.391371
420.0,571,19977.327667
435.0,638,19981.76127
185.0,367,19984.310843
405.0,694,19989.087596
500.0,643,19993.517639
125.0,277,19995.412529
285.0,497,19998.820217
415.0,589,20002.890369
555.0,1079,20010.218817
165.0,341,20012.566594
105.0,269,20014.409172
330.0,435,20017.37817
320.0,435,20020.319499
420.0,535,20023.968818
195.0,388,20026.60603
105.0,268,20028.429421
135.0,271,20030.287431
420.0,580,20034.235301
650.0,615,20038.426785
315.0,482,20041.707236
420.0,699,20046.455452
435.0,619,20050.657232
425.0,610,20054.822961
345.0,434,20057.777821
320.0,429,20060.688216
240.0,391,20063.365227
345.0,601,20067.457095
425.0,688,20072.168597
230.0,439,20075.202796
315.0,414,20078.029974
345.0,466,20081.244678
125.0,277,20083.138137
105.0,284,20085.090356
320.0,478,20088.371635
215.0,367,20090.917483
125.0,283,20092.871998
290.0,513,20096.398989
365.0,525,20100.01712
420.0,518,20103.591916
400.0,567,20107.497248
185.0,375,20110.070966
285.0,517,20113.637898
470.0,631,20117.950472
315.0,495,20121.364469
495.0,591,20125.440413
450.0,545,20129.186822
90.0,262,20131.004985
420.0,532,20134.667301
415.0,721,20139.618065
285.0,471,20142.864643
880.0,1022,20149.844986
120.0,271,20151.722409
315.0,458,20154.86726
420.0,649,20159.338248
455.0,793,20164.769733
440.0,664,20169.324296
320.0,492,20172.703124
470.0,569,20176.613467
470.0,566,20180.521033
420.0,493,20183.90076
125.0,273,20185.776508
600.0,1057,20193.002599
315.0,493,20196.407442
540.0,902,20202.599813
565.0,869,20208.550397
520.0,624,20212.817416
330.0,539,20216.52956
170.0,387,20219.198847
485.0,626,20223.465657
535.0,654,20227.958003
575.0,781,20233.316564
330.0,562,20237.198513
315.0,435,20240.187957
635.0,753,20245.369867
470.0,570,20249.267283
320.0,470,20252.5077
725.0,929,20258.877324
70.0,278,20260.780907
275.0,487,20264.139092
345.0,516,20267.668747
125.0,282,20269.615519
510.0,620,20273.869292
345.0,516,20277.41857
345.0,531,20281.07153
470.0,595,20285.1581
450.0,593,20289.228708
695.0,586,20293.266929
365.0,517,20296.821591
315.0,497,20300.248168
330.0,483,20303.57023
95.0,276,20305.464607
125.0,284,20307.42862
330.0,510,20310.948658
450.0,648,20315.403165
510.0,595,20319.491017
485.0,591,20323.556935
470.0,570,20327.486403
345.0,516,20331.024071
320.0,486,20334.357054
420.0,537,20338.05071
395.0,523,20341.662335
90.0,268,20343.501748
515.0,645,20347.918077
435.0,532,20351.58468
80.0,264,20353.407383
320.0,507,20356.893791
435.0,527,20360.525026
150.0,288,20362.501399
120.0,265,20364.321404
435.0,566,20368.205059
315.0,438,20371.20866
450.0,556,20375.026607
580.0,1044,20382.223095
450.0,594,20386.354846
350.0,553,20390.177589
315.0,435,20393.191228
215.0,379,20395.797571
95.0,263,20397.635406
470.0,650,20402.148849
540.0,825,20407.826749
315.0,494,20411.215522
535.0,790,20416.683097
315.0,431,20419.67468
470.0,591,20423.753297
525.0,916,20430.082005
685.0,592,20434.184991
545.0,858,20440.123119
390.0,594,20444.242373
260.0,446,20447.359065
320.0,428,20450.350199
620.0,795,20455.856445
440.0,659,20460.412058
150.0,332,20462.718652
240.0,366,20465.266509
485.0,585,20469.318715
195.0,339,20471.686606
555.0,869,20477.697943
80.0,262,20479.532329
345.0,498,20482.969355
420.0,609,20487.204101
155.0,362,20489.740554
420.0,575,20493.725642
120.0,265,20495.559256
540.0,664,20500.156306
495.0,589,20504.238054
240.0,385,20506.920387
345.0,486,20510.306585
365.0,466,20513.519379
470.0,589,20517.601145
545.0,851,20523.45346
420.0,567,20527.369424
420.0,576,20531.360733
330.0,515,20534.932798
520.0,952,20541.472732
555.0,668,20546.083369
105.0,272,20547.965355
450.0,587,20552.037385
170.0,293,20554.054481
555.0,855,20559.943794
555.0,732,20564.989143
285.0,436,20568.006857
165.0,352,20570.441637
140.0,285,20572.423409
315.0,513,20575.975902
510.0,617,20580.235095
